Entity,Code,Year,Population
Czech Republic,CZE,2009,10488000
Czech Republic,CZE,2010,10537000
Czech Republic,CZE,2011,10567000
Czech Republic,CZE,2012,10581000
Czech Republic,CZE,2013,10587000
Czech Republic,CZE,2014,10591000
Czech Republic,CZE,2015,10601000
Czech Republic,CZE,2016,10619000
Czech Republic,CZE,2017,10641000
Czech Republic,CZE,2018,10666000
Czech Republic,CZE,2019,10689000
Democratic Republic of Congo,COD,1901,8785015
Democratic Republic of Congo,COD,1902,8841930
Democratic Republic of Congo,COD,1903,8899860
Democratic Republic of Congo,COD,1904,8958169
Democratic Republic of Congo,COD,1905,9016861
Democratic Republic of Congo,COD,1906,9075937
Democratic Republic of Congo,COD,1907,9134471
Democratic Republic of Congo,COD,1908,9194317
Democratic Republic of Congo,COD,1909,9254556
Democratic Republic of Congo,COD,1910,9315189
Democratic Republic of Congo,COD,1911,9375946
Democratic Republic of Congo,COD,1912,9437375
Democratic Republic of Congo,COD,1913,9499205
Democratic Republic of Congo,COD,1914,9561441
Democratic Republic of Congo,COD,1915,9624085
Democratic Republic of Congo,COD,1916,9687139
Democratic Republic of Congo,COD,1917,9750605
Democratic Republic of Congo,COD,1918,9815443
Democratic Republic of Congo,COD,1919,9880471
Democratic Republic of Congo,COD,1920,9945929
Democratic Republic of Congo,COD,1921,10011822
Democratic Republic of Congo,COD,1922,10078151
Democratic Republic of Congo,COD,1923,10144920
Democratic Republic of Congo,COD,1924,10212130
Democratic Republic of Congo,COD,1925,10279787
Democratic Republic of Congo,COD,1926,10347891
Democratic Republic of Congo,COD,1927,10416446
Democratic Republic of Congo,COD,1928,10485456
Democratic Republic of Congo,COD,1929,10554923
Democratic Republic of Congo,COD,1930,10624850
Democratic Republic of Congo,COD,1931,10695241
Democratic Republic of Congo,COD,1932,10766097
Democratic Republic of Congo,COD,1933,10837424
Democratic Republic of Congo,COD,1934,10909222
Democratic Republic of Congo,COD,1935,10981497
Democratic Republic of Congo,COD,1936,11054250
Democratic Republic of Congo,COD,1937,11127485
Democratic Republic of Congo,COD,1938,11201206
Democratic Republic of Congo,COD,1939,11275415
Democratic Republic of Congo,COD,1940,11350115
Democratic Republic of Congo,COD,1941,11425310
Democratic Republic of Congo,COD,1942,11501004
Democratic Republic of Congo,COD,1943,11577199
Democratic Republic of Congo,COD,1944,11653899
Democratic Republic of Congo,COD,1945,11731107
Democratic Republic of Congo,COD,1946,11808826
Democratic Republic of Congo,COD,1947,11887061
Democratic Republic of Congo,COD,1948,11965813
Democratic Republic of Congo,COD,1949,12045088
Democratic Republic of Congo,COD,1950,12184000
Democratic Republic of Congo,COD,1951,12429000
Democratic Republic of Congo,COD,1952,12681000
Democratic Republic of Congo,COD,1953,12944000
Democratic Republic of Congo,COD,1954,13223000
Democratic Republic of Congo,COD,1955,13518000
Democratic Republic of Congo,COD,1956,13830000
Democratic Republic of Congo,COD,1957,14161000
Democratic Republic of Congo,COD,1958,14509000
Democratic Republic of Congo,COD,1959,14872000
Democratic Republic of Congo,COD,1960,15248000
Democratic Republic of Congo,COD,1961,15638000
Democratic Republic of Congo,COD,1962,16041000
Democratic Republic of Congo,COD,1963,16462000
Democratic Republic of Congo,COD,1964,16904000
Democratic Republic of Congo,COD,1965,17370000
Democratic Republic of Congo,COD,1966,17862000
Democratic Republic of Congo,COD,1967,18379000
Democratic Republic of Congo,COD,1968,18914000
Democratic Republic of Congo,COD,1969,19460000
Democratic Republic of Congo,COD,1970,20011000
Democratic Republic of Congo,COD,1971,20564000
Democratic Republic of Congo,COD,1972,21121000
Democratic Republic of Congo,COD,1973,21690000
Democratic Republic of Congo,COD,1974,22282000
Democratic Republic of Congo,COD,1975,22904000
Democratic Republic of Congo,COD,1976,23560000
Democratic Republic of Congo,COD,1977,24249000
Democratic Republic of Congo,COD,1978,24956000
Democratic Republic of Congo,COD,1979,25664000
Democratic Republic of Congo,COD,1980,26359000
Democratic Republic of Congo,COD,1981,27040000
Democratic Republic of Congo,COD,1982,27717000
Democratic Republic of Congo,COD,1983,28404000
Democratic Republic of Congo,COD,1984,29120000
Democratic Republic of Congo,COD,1985,29881000
Democratic Republic of Congo,COD,1986,30684000
Democratic Republic of Congo,COD,1987,31529000
Democratic Republic of Congo,COD,1988,32444000
Democratic Republic of Congo,COD,1989,33465000
Democratic Republic of Congo,COD,1990,34612000
Democratic Republic of Congo,COD,1991,35908000
Democratic Republic of Congo,COD,1992,37334000
Democratic Republic of Congo,COD,1993,38816000
Democratic Republic of Congo,COD,1994,40253000
Democratic Republic of Congo,COD,1995,41576000
Democratic Republic of Congo,COD,1996,42757000
Democratic Republic of Congo,COD,1997,43827000
Democratic Republic of Congo,COD,1998,44850000
Democratic Republic of Congo,COD,1999,45920000
Democratic Republic of Congo,COD,2000,47106000
Democratic Republic of Congo,COD,2001,48429000
Democratic Republic of Congo,COD,2002,49872000
Democratic Republic of Congo,COD,2003,51426000
Democratic Republic of Congo,COD,2004,53069000
Democratic Republic of Congo,COD,2005,54786000
Democratic Republic of Congo,COD,2006,56578000
Democratic Republic of Congo,COD,2007,58454000
Democratic Republic of Congo,COD,2008,60411000
Democratic Republic of Congo,COD,2009,62449000
Democratic Republic of Congo,COD,2010,64564000
Democratic Republic of Congo,COD,2011,66755000
Democratic Republic of Congo,COD,2012,69021000
Democratic Republic of Congo,COD,2013,71359000
Democratic Republic of Congo,COD,2014,73767000
Democratic Republic of Congo,COD,2015,76245000
Democratic Republic of Congo,COD,2016,78789000
Democratic Republic of Congo,COD,2017,81399000
Democratic Republic of Congo,COD,2018,84068000
Democratic Republic of Congo,COD,2019,86791000
Denmark,DNK,1901,2588846
Denmark,DNK,1902,2620859
Denmark,DNK,1903,2651740
Denmark,DNK,1904,2682732
Denmark,DNK,1905,2714279
Denmark,DNK,1906,2746271
Denmark,DNK,1907,2775707
Denmark,DNK,1908,2810098
Denmark,DNK,1909,2845289
Denmark,DNK,1910,2880480
Denmark,DNK,1911,2916337
Denmark,DNK,1912,2949994
Denmark,DNK,1913,2983652
Denmark,DNK,1914,3018309
Denmark,DNK,1915,3054632
Denmark,DNK,1916,3091955
Denmark,DNK,1917,3128612
Denmark,DNK,1918,3165276
Denmark,DNK,1919,3202604
Denmark,DNK,1920,3242599
Denmark,DNK,1921,3282594
Denmark,DNK,1922,3320590
Denmark,DNK,1923,3355252
Denmark,DNK,1924,3389581
Denmark,DNK,1925,3421577
Denmark,DNK,1926,3450240
Denmark,DNK,1927,3474237
Denmark,DNK,1928,3496235
Denmark,DNK,1929,3518565
Denmark,DNK,1930,3542562
Denmark,DNK,1931,3570892
Denmark,DNK,1932,3601222
Denmark,DNK,1933,3633551
Denmark,DNK,1934,3664214
Denmark,DNK,1935,3693877
Denmark,DNK,1936,3721540
Denmark,DNK,1937,3748870
Denmark,DNK,1938,3776533
Denmark,DNK,1939,3804197
Denmark,DNK,1940,3832860
Denmark,DNK,1941,3865522
Denmark,DNK,1942,3904518
Denmark,DNK,1943,3949512
Denmark,DNK,1944,3996840
Denmark,DNK,1945,4047500
Denmark,DNK,1946,4096827
Denmark,DNK,1947,4145155
Denmark,DNK,1948,4188149
Denmark,DNK,1949,4228901
Denmark,DNK,1950,4268000
Denmark,DNK,1951,4309000
Denmark,DNK,1952,4346000
Denmark,DNK,1953,4380000
Denmark,DNK,1954,4412000
Denmark,DNK,1955,4441000
Denmark,DNK,1956,4468000
Denmark,DNK,1957,4495000
Denmark,DNK,1958,4522000
Denmark,DNK,1959,4551000
Denmark,DNK,1960,4581000
Denmark,DNK,1961,4614000
Denmark,DNK,1962,4649000
Denmark,DNK,1963,4686000
Denmark,DNK,1964,4724000
Denmark,DNK,1965,4760000
Denmark,DNK,1966,4796000
Denmark,DNK,1967,4832000
Denmark,DNK,1968,4866000
Denmark,DNK,1969,4899000
Denmark,DNK,1970,4931000
Denmark,DNK,1971,4962000
Denmark,DNK,1972,4991000
Denmark,DNK,1973,5017000
Denmark,DNK,1974,5041000
Denmark,DNK,1975,5063000
Denmark,DNK,1976,5081000
Denmark,DNK,1977,5097000
Denmark,DNK,1978,5110000
Denmark,DNK,1979,5119000
Denmark,DNK,1980,5124000
Denmark,DNK,1981,5125000
Denmark,DNK,1982,5123000
Denmark,DNK,1983,5120000
Denmark,DNK,1984,5116000
Denmark,DNK,1985,5114000
Denmark,DNK,1986,5115000
Denmark,DNK,1987,5117000
Denmark,DNK,1988,5122000
Denmark,DNK,1989,5130000
Denmark,DNK,1990,5141000
Denmark,DNK,1991,5155000
Denmark,DNK,1992,5172000
Denmark,DNK,1993,5191000
Denmark,DNK,1994,5211000
Denmark,DNK,1995,5233000
Denmark,DNK,1996,5255000
Denmark,DNK,1997,5278000
Denmark,DNK,1998,5300000
Denmark,DNK,1999,5322000
Denmark,DNK,2000,5341000
Denmark,DNK,2001,5358000
Denmark,DNK,2002,5373000
Denmark,DNK,2003,5387000
Denmark,DNK,2004,5403000
Denmark,DNK,2005,5422000
Denmark,DNK,2006,5444000
Denmark,DNK,2007,5470000
Denmark,DNK,2008,5498000
Denmark,DNK,2009,5526000
Denmark,DNK,2010,5555000
Denmark,DNK,2011,5583000
Denmark,DNK,2012,5611000
Denmark,DNK,2013,5638000
Denmark,DNK,2014,5664000
Denmark,DNK,2015,5689000
Denmark,DNK,2016,5711000
Denmark,DNK,2017,5732000
Denmark,DNK,2018,5752000
Denmark,DNK,2019,5772000
Djibouti,DJI,1901,42399
Djibouti,DJI,1902,42718
Djibouti,DJI,1903,43044
Djibouti,DJI,1904,43372
Djibouti,DJI,1905,43703
Djibouti,DJI,1906,44036
Djibouti,DJI,1907,44366
Djibouti,DJI,1908,44705
Djibouti,DJI,1909,45046
Djibouti,DJI,1910,45389
Djibouti,DJI,1911,45734
Djibouti,DJI,1912,46083
Djibouti,DJI,1913,46434
Djibouti,DJI,1914,46788
Djibouti,DJI,1915,47145
Djibouti,DJI,1916,47505
Djibouti,DJI,1917,47867
Djibouti,DJI,1918,48237
Djibouti,DJI,1919,48609
Djibouti,DJI,1920,48984
Djibouti,DJI,1921,49362
Djibouti,DJI,1922,49742
Djibouti,DJI,1923,50126
Djibouti,DJI,1924,50512
Djibouti,DJI,1925,50901
Djibouti,DJI,1926,51294
Djibouti,DJI,1927,51689
Djibouti,DJI,1928,52088
Djibouti,DJI,1929,52489
Djibouti,DJI,1930,52894
Djibouti,DJI,1931,53302
Djibouti,DJI,1932,53712
Djibouti,DJI,1933,54126
Djibouti,DJI,1934,54544
Djibouti,DJI,1935,54964
Djibouti,DJI,1936,55388
Djibouti,DJI,1937,55815
Djibouti,DJI,1938,56245
Djibouti,DJI,1939,56679
Djibouti,DJI,1940,57116
Djibouti,DJI,1941,57556
Djibouti,DJI,1942,58000
Djibouti,DJI,1943,58447
Djibouti,DJI,1944,58897
Djibouti,DJI,1945,59351
Djibouti,DJI,1946,59809
Djibouti,DJI,1947,60270
Djibouti,DJI,1948,60734
Djibouti,DJI,1949,61203
Djibouti,DJI,1950,62000
Djibouti,DJI,1951,63000
Djibouti,DJI,1952,65000
Djibouti,DJI,1953,66000
Djibouti,DJI,1954,68000
Djibouti,DJI,1955,70000
Djibouti,DJI,1956,71000
Djibouti,DJI,1957,74000
Djibouti,DJI,1958,76000
Djibouti,DJI,1959,80000
Djibouti,DJI,1960,84000
Djibouti,DJI,1961,89000
Djibouti,DJI,1962,94000
Djibouti,DJI,1963,101000
Djibouti,DJI,1964,108000
Djibouti,DJI,1965,115000
Djibouti,DJI,1966,123000
Djibouti,DJI,1967,131000
Djibouti,DJI,1968,140000
Djibouti,DJI,1969,150000
Djibouti,DJI,1970,160000
Djibouti,DJI,1971,169000
Djibouti,DJI,1972,179000
Djibouti,DJI,1973,191000
Djibouti,DJI,1974,205000
Djibouti,DJI,1975,224000
Djibouti,DJI,1976,249000
Djibouti,DJI,1977,277000
Djibouti,DJI,1978,308000
Djibouti,DJI,1979,336000
Djibouti,DJI,1980,359000
Djibouti,DJI,1981,375000
Djibouti,DJI,1982,385000
Djibouti,DJI,1983,394000
Djibouti,DJI,1984,406000
Djibouti,DJI,1985,426000
Djibouti,DJI,1986,454000
Djibouti,DJI,1987,490000
Djibouti,DJI,1988,529000
Djibouti,DJI,1989,564000
Djibouti,DJI,1990,590000
Djibouti,DJI,1991,607000
Djibouti,DJI,1992,615000
Djibouti,DJI,1993,619000
Djibouti,DJI,1994,622000
Djibouti,DJI,1995,630000
Djibouti,DJI,1996,644000
Djibouti,DJI,1997,661000
Djibouti,DJI,1998,680000
Djibouti,DJI,1999,700000
Djibouti,DJI,2000,718000
Djibouti,DJI,2001,733000
Djibouti,DJI,2002,747000
Djibouti,DJI,2003,760000
Djibouti,DJI,2004,772000
Djibouti,DJI,2005,783000
Djibouti,DJI,2006,795000
Djibouti,DJI,2007,805000
Djibouti,DJI,2008,816000
Djibouti,DJI,2009,828000
Djibouti,DJI,2010,840000
Djibouti,DJI,2011,854000
Djibouti,DJI,2012,868000
Djibouti,DJI,2013,883000
Djibouti,DJI,2014,899000
Djibouti,DJI,2015,914000
Djibouti,DJI,2016,929000
Djibouti,DJI,2017,944000
Djibouti,DJI,2018,959000
Djibouti,DJI,2019,974000
Dominica,DMA,1901,29396
Dominica,DMA,1902,29683
Dominica,DMA,1903,30075
Dominica,DMA,1904,30501
Dominica,DMA,1905,30962
Dominica,DMA,1906,31459
Dominica,DMA,1907,31945
Dominica,DMA,1908,32458
Dominica,DMA,1909,32979
Dominica,DMA,1910,33457
Dominica,DMA,1911,33955
Dominica,DMA,1912,34328
Dominica,DMA,1913,34620
Dominica,DMA,1914,34915
Dominica,DMA,1915,35212
Dominica,DMA,1916,35512
Dominica,DMA,1917,35814
Dominica,DMA,1918,36118
Dominica,DMA,1919,36424
Dominica,DMA,1920,36734
Dominica,DMA,1921,37070
Dominica,DMA,1922,37434
Dominica,DMA,1923,37826
Dominica,DMA,1924,38222
Dominica,DMA,1925,38622
Dominica,DMA,1926,39026
Dominica,DMA,1927,39434
Dominica,DMA,1928,39847
Dominica,DMA,1929,40264
Dominica,DMA,1930,40685
Dominica,DMA,1931,41111
Dominica,DMA,1932,41541
Dominica,DMA,1933,41976
Dominica,DMA,1934,42415
Dominica,DMA,1935,42859
Dominica,DMA,1936,43308
Dominica,DMA,1937,43761
Dominica,DMA,1938,44219
Dominica,DMA,1939,44682
Dominica,DMA,1940,45150
Dominica,DMA,1941,45622
Dominica,DMA,1942,46100
Dominica,DMA,1943,46582
Dominica,DMA,1944,47070
Dominica,DMA,1945,47562
Dominica,DMA,1946,48145
Dominica,DMA,1947,48820
Dominica,DMA,1948,49590
Dominica,DMA,1949,50373
Dominica,DMA,1950,51000
Dominica,DMA,1951,52000
Dominica,DMA,1952,52000
Dominica,DMA,1953,53000
Dominica,DMA,1954,54000
Dominica,DMA,1955,55000
Dominica,DMA,1956,56000
Dominica,DMA,1957,57000
Dominica,DMA,1958,58000
Dominica,DMA,1959,59000
Dominica,DMA,1960,60000
Dominica,DMA,1961,61000
Dominica,DMA,1962,62000
Dominica,DMA,1963,63000
Dominica,DMA,1964,64000
Dominica,DMA,1965,65000
Dominica,DMA,1966,66000
Dominica,DMA,1967,68000
Dominica,DMA,1968,69000
Dominica,DMA,1969,70000
Dominica,DMA,1970,71000
Dominica,DMA,1971,72000
Dominica,DMA,1972,72000
Dominica,DMA,1973,72000
Dominica,DMA,1974,72000
Dominica,DMA,1975,72000
Dominica,DMA,1976,73000
Dominica,DMA,1977,73000
Dominica,DMA,1978,74000
Dominica,DMA,1979,75000
Dominica,DMA,1980,75000
Dominica,DMA,1981,75000
Dominica,DMA,1982,75000
Dominica,DMA,1983,74000
Dominica,DMA,1984,74000
Dominica,DMA,1985,73000
Dominica,DMA,1986,73000
Dominica,DMA,1987,72000
Dominica,DMA,1988,71000
Dominica,DMA,1989,71000
Dominica,DMA,1990,70000
Dominica,DMA,1991,70000
Dominica,DMA,1992,71000
Dominica,DMA,1993,71000
Dominica,DMA,1994,71000
Dominica,DMA,1995,71000
Dominica,DMA,1996,71000
Dominica,DMA,1997,71000
Dominica,DMA,1998,70000
Dominica,DMA,1999,70000
Dominica,DMA,2000,70000
Dominica,DMA,2001,70000
Dominica,DMA,2002,70000
Dominica,DMA,2003,70000
Dominica,DMA,2004,70000
Dominica,DMA,2005,71000
Dominica,DMA,2006,71000
Dominica,DMA,2007,71000
Dominica,DMA,2008,71000
Dominica,DMA,2009,71000
Dominica,DMA,2010,71000
Dominica,DMA,2011,71000
Dominica,DMA,2012,71000
Dominica,DMA,2013,71000
Dominica,DMA,2014,71000
Dominica,DMA,2015,71000
Dominica,DMA,2016,71000
Dominica,DMA,2017,71000
Dominica,DMA,2018,72000
Dominica,DMA,2019,72000
Dominican Republic,DOM,1901,544695
Dominican Republic,DOM,1902,559056
Dominican Republic,DOM,1903,575296
Dominican Republic,DOM,1904,592174
Dominican Republic,DOM,1905,609769
Dominican Republic,DOM,1906,627944
Dominican Republic,DOM,1907,645315
Dominican Republic,DOM,1908,664586
Dominican Republic,DOM,1909,684281
Dominican Republic,DOM,1910,704605
Dominican Republic,DOM,1911,725285
Dominican Republic,DOM,1912,746732
Dominican Republic,DOM,1913,767171
Dominican Republic,DOM,1914,786600
Dominican Republic,DOM,1915,805018
Dominican Republic,DOM,1916,823793
Dominican Republic,DOM,1917,842923
Dominican Republic,DOM,1918,861970
Dominican Republic,DOM,1919,881809
Dominican Republic,DOM,1920,906437
Dominican Republic,DOM,1921,936195
Dominican Republic,DOM,1922,971085
Dominican Republic,DOM,1923,1007000
Dominican Republic,DOM,1924,1043942
Dominican Republic,DOM,1925,1081910
Dominican Republic,DOM,1926,1120903
Dominican Republic,DOM,1927,1161266
Dominican Republic,DOM,1928,1202654
Dominican Republic,DOM,1929,1245410
Dominican Republic,DOM,1930,1289193
Dominican Republic,DOM,1931,1334344
Dominican Republic,DOM,1932,1380521
Dominican Republic,DOM,1933,1427724
Dominican Republic,DOM,1934,1475269
Dominican Republic,DOM,1935,1519394
Dominican Republic,DOM,1936,1560440
Dominican Republic,DOM,1937,1598750
Dominican Republic,DOM,1938,1637744
Dominican Republic,DOM,1939,1677422
Dominican Republic,DOM,1940,1718126
Dominican Republic,DOM,1941,1760198
Dominican Republic,DOM,1942,1803297
Dominican Republic,DOM,1943,1847421
Dominican Republic,DOM,1944,1892572
Dominican Republic,DOM,1945,1938749
Dominican Republic,DOM,1946,1985952
Dominican Republic,DOM,1947,2034523
Dominican Republic,DOM,1948,2084121
Dominican Republic,DOM,1949,2220297
Dominican Republic,DOM,1950,2365000
Dominican Republic,DOM,1951,2439000
Dominican Republic,DOM,1952,2518000
Dominican Republic,DOM,1953,2601000
Dominican Republic,DOM,1954,2689000
Dominican Republic,DOM,1955,2781000
Dominican Republic,DOM,1956,2877000
Dominican Republic,DOM,1957,2976000
Dominican Republic,DOM,1958,3079000
Dominican Republic,DOM,1959,3185000
Dominican Republic,DOM,1960,3294000
Dominican Republic,DOM,1961,3406000
Dominican Republic,DOM,1962,3521000
Dominican Republic,DOM,1963,3638000
Dominican Republic,DOM,1964,3757000
Dominican Republic,DOM,1965,3878000
Dominican Republic,DOM,1966,4000000
Dominican Republic,DOM,1967,4123000
Dominican Republic,DOM,1968,4248000
Dominican Republic,DOM,1969,4373000
Dominican Republic,DOM,1970,4500000
Dominican Republic,DOM,1971,4627000
Dominican Republic,DOM,1972,4755000
Dominican Republic,DOM,1973,4884000
Dominican Republic,DOM,1974,5014000
Dominican Republic,DOM,1975,5145000
Dominican Republic,DOM,1976,5276000
Dominican Republic,DOM,1977,5407000
Dominican Republic,DOM,1978,5540000
Dominican Republic,DOM,1979,5672000
Dominican Republic,DOM,1980,5804000
Dominican Republic,DOM,1981,5936000
Dominican Republic,DOM,1982,6068000
Dominican Republic,DOM,1983,6200000
Dominican Republic,DOM,1984,6332000
Dominican Republic,DOM,1985,6464000
Dominican Republic,DOM,1986,6597000
Dominican Republic,DOM,1987,6730000
Dominican Republic,DOM,1988,6863000
Dominican Republic,DOM,1989,6998000
Dominican Republic,DOM,1990,7133000
Dominican Republic,DOM,1991,7270000
Dominican Republic,DOM,1992,7408000
Dominican Republic,DOM,1993,7546000
Dominican Republic,DOM,1994,7684000
Dominican Republic,DOM,1995,7819000
Dominican Republic,DOM,1996,7953000
Dominican Republic,DOM,1997,8084000
Dominican Republic,DOM,1998,8214000
Dominican Republic,DOM,1999,8343000
Dominican Republic,DOM,2000,8471000
Dominican Republic,DOM,2001,8599000
Dominican Republic,DOM,2002,8725000
Dominican Republic,DOM,2003,8850000
Dominican Republic,DOM,2004,8974000
Dominican Republic,DOM,2005,9097000
Dominican Republic,DOM,2006,9219000
Dominican Republic,DOM,2007,9339000
Dominican Republic,DOM,2008,9458000
Dominican Republic,DOM,2009,9577000
Dominican Republic,DOM,2010,9695000
Dominican Republic,DOM,2011,9813000
Dominican Republic,DOM,2012,9931000
Dominican Republic,DOM,2013,10048000
Dominican Republic,DOM,2014,10165000
Dominican Republic,DOM,2015,10282000
Dominican Republic,DOM,2016,10398000
Dominican Republic,DOM,2017,10513000
Dominican Republic,DOM,2018,10627000
Dominican Republic,DOM,2019,10739000
Ecuador,ECU,1901,1474879
Ecuador,ECU,1902,1493802
Ecuador,ECU,1903,1515345
Ecuador,ECU,1904,1537736
Ecuador,ECU,1905,1561074
Ecuador,ECU,1906,1584786
Ecuador,ECU,1907,1608159
Ecuador,ECU,1908,1632461
Ecuador,ECU,1909,1657209
Ecuador,ECU,1910,1682403
Ecuador,ECU,1911,1707836
Ecuador,ECU,1912,1733925
Ecuador,ECU,1913,1756572
Ecuador,ECU,1914,1775772
Ecuador,ECU,1915,1791517
Ecuador,ECU,1916,1807628
Ecuador,ECU,1917,1823759
Ecuador,ECU,1918,1838341
Ecuador,ECU,1919,1853661
Ecuador,ECU,1920,1869329
Ecuador,ECU,1921,1885344
Ecuador,ECU,1922,1901012
Ecuador,ECU,1923,1916680
Ecuador,ECU,1924,1932347
Ecuador,ECU,1925,1948363
Ecuador,ECU,1926,1964379
Ecuador,ECU,1927,1980743
Ecuador,ECU,1928,1997107
Ecuador,ECU,1929,2013819
Ecuador,ECU,1930,2042718
Ecuador,ECU,1931,2085194
Ecuador,ECU,1932,2137768
Ecuador,ECU,1933,2188253
Ecuador,ECU,1934,2239086
Ecuador,ECU,1935,2292704
Ecuador,ECU,1936,2347715
Ecuador,ECU,1937,2403074
Ecuador,ECU,1938,2459826
Ecuador,ECU,1939,2518319
Ecuador,ECU,1940,2583079
Ecuador,ECU,1941,2639830
Ecuador,ECU,1942,2700760
Ecuador,ECU,1943,2760297
Ecuador,ECU,1944,2832021
Ecuador,ECU,1945,2905833
Ecuador,ECU,1946,2983823
Ecuador,ECU,1947,3065991
Ecuador,ECU,1948,3153382
Ecuador,ECU,1949,3310531
Ecuador,ECU,1950,3470000
Ecuador,ECU,1951,3561000
Ecuador,ECU,1952,3655000
Ecuador,ECU,1953,3752000
Ecuador,ECU,1954,3852000
Ecuador,ECU,1955,3957000
Ecuador,ECU,1956,4065000
Ecuador,ECU,1957,4178000
Ecuador,ECU,1958,4296000
Ecuador,ECU,1959,4418000
Ecuador,ECU,1960,4544000
Ecuador,ECU,1961,4674000
Ecuador,ECU,1962,4809000
Ecuador,ECU,1963,4949000
Ecuador,ECU,1964,5094000
Ecuador,ECU,1965,5244000
Ecuador,ECU,1966,5399000
Ecuador,ECU,1967,5560000
Ecuador,ECU,1968,5725000
Ecuador,ECU,1969,5895000
Ecuador,ECU,1970,6069000
Ecuador,ECU,1971,6247000
Ecuador,ECU,1972,6429000
Ecuador,ECU,1973,6615000
Ecuador,ECU,1974,6803000
Ecuador,ECU,1975,6994000
Ecuador,ECU,1976,7188000
Ecuador,ECU,1977,7384000
Ecuador,ECU,1978,7582000
Ecuador,ECU,1979,7784000
Ecuador,ECU,1980,7989000
Ecuador,ECU,1981,8198000
Ecuador,ECU,1982,8409000
Ecuador,ECU,1983,8625000
Ecuador,ECU,1984,8843000
Ecuador,ECU,1985,9066000
Ecuador,ECU,1986,9292000
Ecuador,ECU,1987,9522000
Ecuador,ECU,1988,9756000
Ecuador,ECU,1989,9992000
Ecuador,ECU,1990,10231000
Ecuador,ECU,1991,10472000
Ecuador,ECU,1992,10716000
Ecuador,ECU,1993,10961000
Ecuador,ECU,1994,11208000
Ecuador,ECU,1995,11455000
Ecuador,ECU,1996,11703000
Ecuador,ECU,1997,11951000
Ecuador,ECU,1998,12198000
Ecuador,ECU,1999,12442000
Ecuador,ECU,2000,12681000
Ecuador,ECU,2001,12915000
Ecuador,ECU,2002,13143000
Ecuador,ECU,2003,13370000
Ecuador,ECU,2004,13596000
Ecuador,ECU,2005,13826000
Ecuador,ECU,2006,14059000
Ecuador,ECU,2007,14297000
Ecuador,ECU,2008,14536000
Ecuador,ECU,2009,14774000
Ecuador,ECU,2010,15011000
Ecuador,ECU,2011,15244000
Ecuador,ECU,2012,15474000
Ecuador,ECU,2013,15707000
Ecuador,ECU,2014,15952000
Ecuador,ECU,2015,16212000
Ecuador,ECU,2016,16491000
Ecuador,ECU,2017,16785000
Ecuador,ECU,2018,17084000
Ecuador,ECU,2019,17374000
Egypt,EGY,1901,10120393
Egypt,EGY,1902,10240112
Egypt,EGY,1903,10364006
Egypt,EGY,1904,10489396
Egypt,EGY,1905,10616298
Egypt,EGY,1906,10744731
Egypt,EGY,1907,10870655
Egypt,EGY,1908,11002157
Egypt,EGY,1909,11135245
Egypt,EGY,1910,11269938
Egypt,EGY,1911,11405040
Egypt,EGY,1912,11542988
Egypt,EGY,1913,11693681
Egypt,EGY,1914,11857432
Egypt,EGY,1915,12034559
Egypt,EGY,1916,12214327
Egypt,EGY,1917,12396775
Egypt,EGY,1918,12592508
Egypt,EGY,1919,12788649
Egypt,EGY,1920,12987845
Egypt,EGY,1921,13190144
Egypt,EGY,1922,13395594
Egypt,EGY,1923,13604243
Egypt,EGY,1924,13816143
Egypt,EGY,1925,14031343
Egypt,EGY,1926,14249895
Egypt,EGY,1927,14471852
Egypt,EGY,1928,14697265
Egypt,EGY,1929,14926190
Egypt,EGY,1930,15158680
Egypt,EGY,1931,15394792
Egypt,EGY,1932,15634581
Egypt,EGY,1933,15878105
Egypt,EGY,1934,16125423
Egypt,EGY,1935,16376592
Egypt,EGY,1936,16631674
Egypt,EGY,1937,16890728
Egypt,EGY,1938,17153820
Egypt,EGY,1939,17421008
Egypt,EGY,1940,17692356
Egypt,EGY,1941,17967932
Egypt,EGY,1942,18247800
Egypt,EGY,1943,18532028
Egypt,EGY,1944,18820684
Egypt,EGY,1945,19113836
Egypt,EGY,1946,19411552
Egypt,EGY,1947,19713906
Egypt,EGY,1948,20020970
Egypt,EGY,1949,20332816
Egypt,EGY,1950,20452000
Egypt,EGY,1951,20949000
Egypt,EGY,1952,21474000
Egypt,EGY,1953,22028000
Egypt,EGY,1954,22612000
Egypt,EGY,1955,23223000
Egypt,EGY,1956,23862000
Egypt,EGY,1957,24525000
Egypt,EGY,1958,25209000
Egypt,EGY,1959,25913000
Egypt,EGY,1960,26633000
Egypt,EGY,1961,27366000
Egypt,EGY,1962,28112000
Egypt,EGY,1963,28871000
Egypt,EGY,1964,29645000
Egypt,EGY,1965,30433000
